clinic_code,vaccination_season,vaccination_coverage,stat_area_id,SubDistrictCode,subdist
6611,2010,0.2035830618892508,870018,42.0,Petah Tikva
6611,2011,0.15798045602605862,870018,42.0,Petah Tikva
6611,2012,0.1642624476500698,870018,42.0,Petah Tikva
6611,2013,0.16938110749185667,870018,42.0,Petah Tikva
6611,2014,0.20614239181014427,870018,42.0,Petah Tikva
6611,2015,0.25732899022801303,870018,42.0,Petah Tikva
6611,2016,0.2482550023266636,870018,42.0,Petah Tikva
6611,2017,0.23964634713820385,870018,42.0,Petah Tikva
6612,2008,0.05263157894736842,27207,41.0,Sharon
6612,2009,0.08502024291497975,27207,41.0,Sharon
6612,2010,0.15182186234817813,27207,41.0,Sharon
6612,2011,0.1437246963562753,27207,41.0,Sharon
6612,2012,0.1396761133603239,27207,41.0,Sharon
6612,2013,0.18421052631578946,27207,41.0,Sharon
6612,2014,0.13360323886639675,27207,41.0,Sharon
6612,2015,0.18218623481781376,27207,41.0,Sharon
6612,2016,0.18218623481781376,27207,41.0,Sharon
6612,2017,0.2145748987854251,27207,41.0,Sharon
6613,2008,0.1096023278370514,265023,51.0,Tel Aviv
6613,2009,0.15518913676042678,265023,51.0,Tel Aviv
6613,2010,0.21176850953766568,265023,51.0,Tel Aviv
6613,2011,0.1871968962172648,265023,51.0,Tel Aviv
6613,2012,0.19139993533785968,265023,51.0,Tel Aviv
6613,2013,0.1988360814742968,265023,51.0,Tel Aviv
6613,2014,0.23375363724539286,265023,51.0,Tel Aviv
6613,2015,0.2925961849337213,265023,51.0,Tel Aviv
6613,2016,0.27416747494342064,265023,51.0,Tel Aviv
6613,2017,0.2547688328483673,265023,51.0,Tel Aviv
6614,2008,0.09238611022618667,690052,42.0,Petah Tikva
6614,2009,0.12742911755336095,690052,42.0,Petah Tikva
6614,2010,0.1850907932462568,690052,42.0,Petah Tikva
6614,2011,0.14909206753743232,690052,42.0,Petah Tikva
6614,2012,0.15833067856005098,690052,42.0,Petah Tikva
6614,2013,0.1771264733991717,690052,42.0,Petah Tikva
6614,2014,0.19910799617712646,690052,42.0,Petah Tikva
6614,2015,0.2287352660082829,690052,42.0,Petah Tikva
6614,2016,0.2306467027715833,690052,42.0,Petah Tikva
6614,2017,0.20643517043644471,690052,42.0,Petah Tikva
6615,2008,0.057163531114327065,35703,77.0,Judea & Samaria
6615,2009,0.07163531114327062,35703,77.0,Judea & Samaria
6615,2010,0.11432706222865413,35703,77.0,Judea & Samaria
6615,2011,0.10057887120115774,35703,77.0,Judea & Samaria
6615,2012,0.09044862518089723,35703,77.0,Judea & Samaria
6615,2013,0.11577424023154848,35703,77.0,Judea & Samaria
6615,2014,0.1316931982633864,35703,77.0,Judea & Samaria
6615,2015,0.17872648335745298,35703,77.0,Judea & Samaria
6615,2016,0.16570188133140376,35703,77.0,Judea & Samaria
6615,2017,0.16859623733719248,35703,77.0,Judea & Samaria
6616,2008,0.06690483923351738,970021,42.0,Petah Tikva
6616,2009,0.1146476128613186,970021,42.0,Petah Tikva
6616,2010,0.17148424813251056,970021,42.0,Petah Tikva
6616,2011,0.14582656706722966,970021,42.0,Petah Tikva
6616,2012,0.17440727508931472,970021,42.0,Petah Tikva
6616,2013,0.16726209808379344,970021,42.0,Petah Tikva
6616,2014,0.19356934069503084,970021,42.0,Petah Tikva
6616,2015,0.2478077297823969,970021,42.0,Petah Tikva
6616,2016,0.2413121143228321,970021,42.0,Petah Tikva
6616,2017,0.2396882104579409,970021,42.0,Petah Tikva
6617,2008,0.06485587583148557,26409,42.0,Petah Tikva
6617,2009,0.10144124168514412,26409,42.0,Petah Tikva
6617,2010,0.1385809312638581,26409,42.0,Petah Tikva
6617,2011,0.13470066518847007,26409,42.0,Petah Tikva
6617,2012,0.14079822616407986,26409,42.0,Petah Tikva
6617,2013,0.15687361419068735,26409,42.0,Petah Tikva
6617,2014,0.1696230598669623,26409,42.0,Petah Tikva
6617,2015,0.21674057649667405,26409,42.0,Petah Tikva
6617,2016,0.1973392461197339,26409,42.0,Petah Tikva
6617,2017,0.18902439024390244,26409,42.0,Petah Tikva
6618,2008,0.07888631090487239,37501,77.0,Judea & Samaria
6618,2009,0.10208816705336426,37501,77.0,Judea & Samaria
6618,2010,0.2099767981438515,37501,77.0,Judea & Samaria
6618,2011,0.16473317865429235,37501,77.0,Judea & Samaria
6618,2012,0.17749419953596288,37501,77.0,Judea & Samaria
6618,2013,0.20649651972157773,37501,77.0,Judea & Samaria
6618,2014,0.1937354988399072,37501,77.0,Judea & Samaria
6618,2015,0.2900232018561485,37501,77.0,Judea & Samaria
6618,2016,0.2784222737819025,37501,77.0,Judea & Samaria
6618,2017,0.22273781902552206,37501,77.0,Judea & Samaria
6619,2008,0.064453125,37601,77.0,Judea & Samaria
6619,2009,0.10546875,37601,77.0,Judea & Samaria
6619,2010,0.138671875,37601,77.0,Judea & Samaria
6619,2011,0.115234375,37601,77.0,Judea & Samaria
6619,2012,0.125,37601,77.0,Judea & Samaria
6619,2013,0.1376953125,37601,77.0,Judea & Samaria
6619,2014,0.1572265625,37601,77.0,Judea & Samaria
6619,2015,0.2080078125,37601,77.0,Judea & Samaria
6619,2016,0.21484375,37601,77.0,Judea & Samaria
6619,2017,0.19921875,37601,77.0,Judea & Samaria
6621,2008,0.0569620253164557,27305,41.0,Sharon
6621,2009,0.07911392405063293,27305,41.0,Sharon
6621,2010,0.18037974683544306,27305,41.0,Sharon
6621,2011,0.10917721518987343,27305,41.0,Sharon
6621,2012,0.1060126582278481,27305,41.0,Sharon
6621,2013,0.16772151898734178,27305,41.0,Sharon
6621,2014,0.16455696202531644,27305,41.0,Sharon
