UNIQ_ID,NAME,category,sub_category,X,Y,longtitude,latitude,stat_area_id,yeshuv,latlon
60590843,בית ספר - אזורי ניצני הנגב,school,elementary school,177239.2848,595218.8707,34.76038192140542,31.448269113574057,5981.0,598,"(31.448269113574057, 34.76038192140542)"
54447990,"בית ספר - לבנות ע""ש זבולון המר",school,religious school,160103.8166,591934.1319,34.580318888691444,31.41789426936653,2467.0,246,"(31.41789426936653, 34.580318888691444)"
54447881,"בית ספר - אמי""ת",school,religious school,161705.3751,604002.0627,34.5964579655414,31.526808057436643,10315.0,1031,"(31.526808057436643, 34.5964579655414)"
54446518,בית ספר - רננות מזור,school,elementary school,180602.0313,574047.2363,34.79658269152753,31.25744411611109,9000513.0,9000,"(31.25744411611109, 34.79658269152753)"
54452707,"קרית החינוך הדתית אמי""ת",school,special school,179694.5297,575003.9019,34.78701715230359,31.26604161560357,9000212.0,9000,"(31.26604161560357, 34.78701715230359)"
54446610,בית אריאל מרכז למדעים,school,special school,181369.2824,573766.5329999999,34.804648490114175,31.254937779802574,9000632.0,9000,"(31.254937779802574, 34.804648490114175)"
54452340,"תיכון מע""ש",school,special school,160730.9961,604872.3077,34.586147647874945,31.534606971777247,10317.0,1031,"(31.534606971777247, 34.586147647874945)"
54450884,בית ספר - לבנות אלוני ממרא,school,elementary school,211454.3058,605620.3613,35.12024284113167,31.542820553581663,36111.0,3611,"(31.542820553581663, 35.12024284113167)"
64763935,בית ספר - תורני חדש,school,religious school,161224.4996,604661.3001,34.5913562927732,31.532729067726216,10315.0,1031,"(31.532729067726216, 34.5913562927732)"
54451430,"בי""ס שילה",school,elementary school,202452.1166,553457.0157,35.026330981533405,31.072259072485608,220012.0,2200,"(31.072259072485608, 35.026330981533405)"
61241020,ישיבת אורחות חיים,school,boarding school,169812.305,581852.8944,34.68291845483436,31.32743191496953,7091.0,709,"(31.32743191496953, 34.68291845483436)"
54452401,סמינר תיכון בית יעקב החדש,school,high school,180618.1456,574893.1816,34.79671906692818,31.265074175217578,9000131.0,9000,"(31.265074175217578, 34.79671906692818)"
61078795,בית ספר - אל סייד א,school,elementary school,192342.41,576977.874,34.91976284454719,31.28420772408401,13591.0,1359,"(31.28420772408401, 34.91976284454719)"
54452607,בית ספר - נוה במדבר,school,elementary school,178044.5301,574739.5743,34.769703744959315,31.263600225505826,9000226.0,9000,"(31.263600225505826, 34.769703744959315)"
54447606,בית ספר - א,school,elementary school,184659.7471,567455.8896,34.839412095794,31.19812474738439,12861.0,1286,"(31.19812474738439, 34.839412095794)"
54451035,בית ספר - אמירים,school,elementary school,180875.6133,575246.1573,34.799408754972674,31.26826618628571,9000122.0,9000,"(31.26826618628571, 34.799408754972674)"
54446725,"בית ספר - מקיף ע""ש קוהל",school,high school,178331.0632,573063.1004,34.77278096838652,31.248490400031546,9000422.0,9000,"(31.248490400031546, 34.77278096838652)"
54447388,בית ספר - בר אילן,school,elementary school,180256.735,572840.3988,34.79300474960562,31.246548165210648,9000522.0,9000,"(31.246548165210648, 34.79300474960562)"
54448183,בית ספר - נאות לון,school,elementary school,177493.7926,572805.3162,34.764002390108786,31.24613564911661,9000421.0,9000,"(31.24613564911661, 34.764002390108786)"
54452803,בית ספר - דגניה,school,elementary school,181720.7853,573186.8713,34.80836054274459,31.24972126264672,9000631.0,9000,"(31.24972126264672, 34.80836054274459)"
54452773,בית ספר - לבנות קרית ארבע,school,religious school,211408.8405,603939.083,35.119777753111485,31.527657184688845,36111.0,3611,"(31.527657184688845, 35.119777753111485)"
65106760,בית ספר - אבן סינא,school,elementary school,176090.8863,588289.9947,34.748603292940025,31.385737520504364,116110.0,1161,"(31.385737520504364, 34.748603292940025)"
54452481,בית ספר - בית יעקב לבנות,school,religious school,179673.3503,571676.7839,34.78692686432529,31.236033834866994,9000612.0,9000,"(31.236033834866994, 34.78692686432529)"
